UserName,TwitterID,Time,Text,commentCount,retweetCount,likeCount
NCCI,@NCCI,2019-06-15T15:50:52.000Z,"Without smart design, #artificialintelligence (AI) can create artificial stupidity - US Chief Data Scientist, Jim Guszcza, of 
@DeloitteUS
 @ #ncciAIS. Dive into his presentation: Cognitive Collaboration—Why Data Science Needs Human-Centered Design @ https://ncci.com/Articles/Documents/AIS2019-Cognitive-Collaboration-JimGuszcza.pdf…",,1,6
David Hagger,@DavidHagger,2019-06-03T22:16:40.000Z,"Talking applications of #DigitalTwin in #RealEstate with 
@DeloitteDigital
 and 
@McLarenApplied
 - some great examples of simulation and data science",,,1
HRO Today,@HROToday,2019-05-21T16:30:32.000Z,"Innovations in #data #science and #HR analytics are enabling the transformation of #HR. 
@Deloitte
 @DeloitteUS
 #HROTodayA New HR Paradigm - HRO Today
Click here to read about a new HR Paradigm and how it can be applied to your business.
hrotoday.com",,,
NCCI,@NCCI,2019-05-07T17:09:43.000Z,"Amid rapid technological change, human-centered design is needed to bridge the gap between algorithmic outputs and business outcomes. Jim Guszcza of 
@DeloitteUS
 will present: Cognitive Collaboration—Why Data Science Needs Human-Centered Design @ #ncciAIS. #workerscomp",,,7
Leon van der Poel,@leonvdp,2019-04-08T17:58:25.000Z,"#RT 
@HarvardBiz
: [SPONSORED] ""Democratizing Data Science in Your Organization” from 
@DeloitteStratOp
 @DeloitteUS
 @DeloitteInsight
 : https://s.hbr.org/2UiktoA",,,
Harvard Business Review,@HarvardBiz,2019-04-08T16:00:14.000Z,"[SPONSORED] ""Democratizing Data Science in Your Organization” from 
@DeloitteStratOp
 @DeloitteUS
 @DeloitteInsight
 : https://s.hbr.org/2UiktoA",1,7,12
BGSG-AAG,@businessgeog,2019-04-04T19:26:02.000Z,"We are well underway at #AAG2019! We have seen some outstanding presentations in data science, and retail and financial geography. We look forward to our keynote with 
@DeloitteUS
 this evening!",,1,2
